image,NV,MEL,BKL,BCC,AKIEC
ISIC_0024800,0.0,0.0,0.0,0.0,1.0
ISIC_0024801,1.0,0.0,0.0,0.0,0.0
ISIC_0024802,1.0,0.0,0.0,0.0,0.0
ISIC_0024803,1.0,0.0,0.0,0.0,0.0
ISIC_0024804,1.0,0.0,0.0,0.0,0.0
ISIC_0024805,0.0,1.0,0.0,0.0,0.0
ISIC_0024806,0.0,1.0,0.0,0.0,0.0
ISIC_0024807,1.0,0.0,0.0,0.0,0.0
ISIC_0024808,1.0,0.0,0.0,0.0,0.0
ISIC_0024809,1.0,0.0,0.0,0.0,0.0
ISIC_0024810,1.0,0.0,0.0,0.0,0.0
ISIC_0024811,1.0,0.0,0.0,0.0,0.0
ISIC_0024812,1.0,0.0,0.0,0.0,0.0
ISIC_0024813,1.0,0.0,0.0,0.0,0.0
ISIC_0024814,0.0,0.0,1.0,0.0,0.0
ISIC_0024815,1.0,0.0,0.0,0.0,0.0
ISIC_0024816,1.0,0.0,0.0,0.0,0.0
ISIC_0024817,1.0,0.0,0.0,0.0,0.0
ISIC_0024818,1.0,0.0,0.0,0.0,0.0
ISIC_0024819,1.0,0.0,0.0,0.0,0.0
ISIC_0024820,1.0,0.0,0.0,0.0,0.0
ISIC_0024821,1.0,0.0,0.0,0.0,0.0
ISIC_0024822,1.0,0.0,0.0,0.0,0.0
ISIC_0024823,0.0,1.0,0.0,0.0,0.0
ISIC_0024824,1.0,0.0,0.0,0.0,0.0
ISIC_0024825,0.0,0.0,1.0,0.0,0.0
ISIC_0024826,1.0,0.0,0.0,0.0,0.0
ISIC_0024827,1.0,0.0,0.0,0.0,0.0
ISIC_0024828,1.0,0.0,0.0,0.0,0.0
ISIC_0024829,0.0,0.0,0.0,1.0,0.0
ISIC_0024830,1.0,0.0,0.0,0.0,0.0
ISIC_0024831,1.0,0.0,0.0,0.0,0.0
ISIC_0024832,0.0,0.0,1.0,0.0,0.0
ISIC_0024833,0.0,0.0,0.0,1.0,0.0
ISIC_0024834,1.0,0.0,0.0,0.0,0.0
ISIC_0024835,1.0,0.0,0.0,0.0,0.0
ISIC_0024836,1.0,0.0,0.0,0.0,0.0
ISIC_0024837,1.0,0.0,0.0,0.0,0.0
ISIC_0024838,1.0,0.0,0.0,0.0,0.0
ISIC_0024839,0.0,0.0,1.0,0.0,0.0
ISIC_0024840,1.0,0.0,0.0,0.0,0.0
ISIC_0024841,1.0,0.0,0.0,0.0,0.0
ISIC_0024842,1.0,0.0,0.0,0.0,0.0
ISIC_0024843,0.0,0.0,0.0,0.0,1.0
ISIC_0024844,1.0,0.0,0.0,0.0,0.0
ISIC_0024846,1.0,0.0,0.0,0.0,0.0
ISIC_0024847,1.0,0.0,0.0,0.0,0.0
ISIC_0024848,0.0,0.0,0.0,1.0,0.0
ISIC_0024849,1.0,0.0,0.0,0.0,0.0
ISIC_0024850,0.0,0.0,1.0,0.0,0.0
ISIC_0024851,0.0,0.0,1.0,0.0,0.0
ISIC_0024852,1.0,0.0,0.0,0.0,0.0
ISIC_0024853,0.0,1.0,0.0,0.0,0.0
ISIC_0024854,1.0,0.0,0.0,0.0,0.0
ISIC_0024855,1.0,0.0,0.0,0.0,0.0
ISIC_0024856,1.0,0.0,0.0,0.0,0.0
ISIC_0024857,1.0,0.0,0.0,0.0,0.0
ISIC_0024858,1.0,0.0,0.0,0.0,0.0
ISIC_0024859,1.0,0.0,0.0,0.0,0.0
ISIC_0024860,1.0,0.0,0.0,0.0,0.0
ISIC_0024861,1.0,0.0,0.0,0.0,0.0
ISIC_0024862,1.0,0.0,0.0,0.0,0.0
ISIC_0024863,1.0,0.0,0.0,0.0,0.0
ISIC_0024864,0.0,1.0,0.0,0.0,0.0
ISIC_0024865,0.0,1.0,0.0,0.0,0.0
ISIC_0024866,1.0,0.0,0.0,0.0,0.0
ISIC_0024868,1.0,0.0,0.0,0.0,0.0
ISIC_0024869,1.0,0.0,0.0,0.0,0.0
ISIC_0024870,1.0,0.0,0.0,0.0,0.0
ISIC_0024871,0.0,0.0,1.0,0.0,0.0
ISIC_0024872,1.0,0.0,0.0,0.0,0.0
ISIC_0024873,1.0,0.0,0.0,0.0,0.0
ISIC_0024874,1.0,0.0,0.0,0.0,0.0
ISIC_0024875,0.0,1.0,0.0,0.0,0.0
ISIC_0024876,1.0,0.0,0.0,0.0,0.0
ISIC_0024877,0.0,0.0,1.0,0.0,0.0
ISIC_0024878,1.0,0.0,0.0,0.0,0.0
ISIC_0024879,1.0,0.0,0.0,0.0,0.0
ISIC_0024880,0.0,0.0,1.0,0.0,0.0
ISIC_0024881,0.0,0.0,1.0,0.0,0.0
ISIC_0024882,1.0,0.0,0.0,0.0,0.0
ISIC_0024883,0.0,0.0,1.0,0.0,0.0
ISIC_0024884,1.0,0.0,0.0,0.0,0.0
ISIC_0024885,0.0,0.0,0.0,1.0,0.0
ISIC_0024886,0.0,1.0,0.0,0.0,0.0
ISIC_0024887,1.0,0.0,0.0,0.0,0.0
ISIC_0024888,1.0,0.0,0.0,0.0,0.0
ISIC_0024889,1.0,0.0,0.0,0.0,0.0
ISIC_0024890,0.0,0.0,1.0,0.0,0.0
ISIC_0024891,1.0,0.0,0.0,0.0,0.0
ISIC_0024892,1.0,0.0,0.0,0.0,0.0
ISIC_0024893,0.0,0.0,1.0,0.0,0.0
ISIC_0024894,1.0,0.0,0.0,0.0,0.0
ISIC_0024895,1.0,0.0,0.0,0.0,0.0
ISIC_0024896,1.0,0.0,0.0,0.0,0.0
ISIC_0024897,0.0,0.0,0.0,1.0,0.0
ISIC_0024898,0.0,1.0,0.0,0.0,0.0
ISIC_0024899,1.0,0.0,0.0,0.0,0.0
ISIC_0024900,0.0,1.0,0.0,0.0,0.0
ISIC_0024901,1.0,0.0,0.0,0.0,0.0
ISIC_0024902,1.0,0.0,0.0,0.0,0.0
ISIC_0024903,1.0,0.0,0.0,0.0,0.0
ISIC_0024905,1.0,0.0,0.0,0.0,0.0
ISIC_0024906,1.0,0.0,0.0,0.0,0.0
ISIC_0024907,1.0,0.0,0.0,0.0,0.0
ISIC_0024908,1.0,0.0,0.0,0.0,0.0
ISIC_0024909,0.0,0.0,1.0,0.0,0.0
ISIC_0024910,0.0,0.0,1.0,0.0,0.0
ISIC_0024911,0.0,1.0,0.0,0.0,0.0
ISIC_0024912,1.0,0.0,0.0,0.0,0.0
ISIC_0024913,0.0,0.0,0.0,0.0,1.0
ISIC_0024914,1.0,0.0,0.0,0.0,0.0
ISIC_0024915,0.0,0.0,1.0,0.0,0.0
ISIC_0024916,1.0,0.0,0.0,0.0,0.0
ISIC_0024917,1.0,0.0,0.0,0.0,0.0
ISIC_0024918,0.0,1.0,0.0,0.0,0.0
ISIC_0024919,1.0,0.0,0.0,0.0,0.0
ISIC_0024920,1.0,0.0,0.0,0.0,0.0
ISIC_0024921,1.0,0.0,0.0,0.0,0.0
ISIC_0024922,1.0,0.0,0.0,0.0,0.0
ISIC_0024923,0.0,0.0,0.0,0.0,1.0
ISIC_0024924,1.0,0.0,0.0,0.0,0.0
ISIC_0024925,0.0,0.0,0.0,0.0,1.0
ISIC_0024926,1.0,0.0,0.0,0.0,0.0
ISIC_0024927,1.0,0.0,0.0,0.0,0.0
ISIC_0024928,1.0,0.0,0.0,0.0,0.0
ISIC_0024929,0.0,1.0,0.0,0.0,0.0
ISIC_0024930,0.0,1.0,0.0,0.0,0.0
ISIC_0024931,0.0,0.0,0.0,1.0,0.0
ISIC_0024932,0.0,1.0,0.0,0.0,0.0
ISIC_0024933,1.0,0.0,0.0,0.0,0.0
ISIC_0024934,1.0,0.0,0.0,0.0,0.0
ISIC_0024935,1.0,0.0,0.0,0.0,0.0
ISIC_0024936,1.0,0.0,0.0,0.0,0.0
ISIC_0024937,1.0,0.0,0.0,0.0,0.0
ISIC_0024938,1.0,0.0,0.0,0.0,0.0
ISIC_0024939,1.0,0.0,0.0,0.0,0.0
ISIC_0024940,0.0,1.0,0.0,0.0,0.0
ISIC_0024941,1.0,0.0,0.0,0.0,0.0
ISIC_0024942,1.0,0.0,0.0,0.0,0.0
ISIC_0024943,0.0,0.0,1.0,0.0,0.0
ISIC_0024944,1.0,0.0,0.0,0.0,0.0
ISIC_0024945,1.0,0.0,0.0,0.0,0.0
ISIC_0024946,0.0,0.0,0.0,0.0,1.0
ISIC_0024947,0.0,0.0,1.0,0.0,0.0
ISIC_0024948,0.0,0.0,0.0,0.0,1.0
ISIC_0024949,0.0,0.0,0.0,1.0,0.0
ISIC_0024950,1.0,0.0,0.0,0.0,0.0
ISIC_0024951,0.0,1.0,0.0,0.0,0.0
ISIC_0024952,0.0,1.0,0.0,0.0,0.0
ISIC_0024953,1.0,0.0,0.0,0.0,0.0
ISIC_0024954,1.0,0.0,0.0,0.0,0.0
ISIC_0024955,1.0,0.0,0.0,0.0,0.0
ISIC_0024956,1.0,0.0,0.0,0.0,0.0
ISIC_0024957,1.0,0.0,0.0,0.0,0.0
ISIC_0024958,0.0,1.0,0.0,0.0,0.0
ISIC_0024959,1.0,0.0,0.0,0.0,0.0
ISIC_0024960,1.0,0.0,0.0,0.0,0.0
ISIC_0024961,0.0,1.0,0.0,0.0,0.0
ISIC_0024962,0.0,1.0,0.0,0.0,0.0
ISIC_0024963,1.0,0.0,0.0,0.0,0.0
ISIC_0024964,1.0,0.0,0.0,0.0,0.0
ISIC_0024965,1.0,0.0,0.0,0.0,0.0
ISIC_0024966,1.0,0.0,0.0,0.0,0.0
ISIC_0024967,0.0,1.0,0.0,0.0,0.0
ISIC_0024968,1.0,0.0,0.0,0.0,0.0
ISIC_0024969,1.0,0.0,0.0,0.0,0.0
ISIC_0024970,0.0,0.0,1.0,0.0,0.0
ISIC_0024971,0.0,0.0,1.0,0.0,0.0
ISIC_0024972,0.0,1.0,0.0,0.0,0.0
ISIC_0024974,1.0,0.0,0.0,0.0,0.0
ISIC_0024975,1.0,0.0,0.0,0.0,0.0
ISIC_0024976,1.0,0.0,0.0,0.0,0.0
ISIC_0024977,1.0,0.0,0.0,0.0,0.0
ISIC_0024978,1.0,0.0,0.0,0.0,0.0
ISIC_0024979,1.0,0.0,0.0,0.0,0.0
ISIC_0024980,1.0,0.0,0.0,0.0,0.0
ISIC_0024981,0.0,0.0,1.0,0.0,0.0
ISIC_0024982,0.0,0.0,1.0,0.0,0.0
ISIC_0024983,1.0,0.0,0.0,0.0,0.0
ISIC_0024984,0.0,0.0,0.0,1.0,0.0
ISIC_0024985,1.0,0.0,0.0,0.0,0.0
ISIC_0024986,1.0,0.0,0.0,0.0,0.0
ISIC_0024987,0.0,1.0,0.0,0.0,0.0
ISIC_0024988,1.0,0.0,0.0,0.0,0.0
ISIC_0024989,1.0,0.0,0.0,0.0,0.0
ISIC_0024990,1.0,0.0,0.0,0.0,0.0
ISIC_0024991,1.0,0.0,0.0,0.0,0.0
ISIC_0024992,1.0,0.0,0.0,0.0,0.0
ISIC_0024993,1.0,0.0,0.0,0.0,0.0
ISIC_0024995,1.0,0.0,0.0,0.0,0.0
ISIC_0024996,1.0,0.0,0.0,0.0,0.0
ISIC_0024997,0.0,0.0,1.0,0.0,0.0
ISIC_0024998,1.0,0.0,0.0,0.0,0.0
ISIC_0024999,0.0,1.0,0.0,0.0,0.0
ISIC_0025000,1.0,0.0,0.0,0.0,0.0
ISIC_0025001,1.0,0.0,0.0,0.0,0.0
ISIC_0025002,1.0,0.0,0.0,0.0,0.0
ISIC_0025003,1.0,0.0,0.0,0.0,0.0
ISIC_0025004,1.0,0.0,0.0,0.0,0.0
ISIC_0025005,0.0,0.0,1.0,0.0,0.0
ISIC_0025006,1.0,0.0,0.0,0.0,0.0
ISIC_0025007,1.0,0.0,0.0,0.0,0.0
ISIC_0025008,1.0,0.0,0.0,0.0,0.0
ISIC_0025009,1.0,0.0,0.0,0.0,0.0
ISIC_0025010,1.0,0.0,0.0,0.0,0.0
ISIC_0025011,1.0,0.0,0.0,0.0,0.0
ISIC_0025012,1.0,0.0,0.0,0.0,0.0
ISIC_0025013,1.0,0.0,0.0,0.0,0.0
ISIC_0025014,1.0,0.0,0.0,0.0,0.0
ISIC_0025015,1.0,0.0,0.0,0.0,0.0
ISIC_0025016,0.0,0.0,1.0,0.0,0.0
ISIC_0025017,1.0,0.0,0.0,0.0,0.0
ISIC_0025018,0.0,1.0,0.0,0.0,0.0
ISIC_0025019,0.0,0.0,0.0,1.0,0.0
ISIC_0025020,1.0,0.0,0.0,0.0,0.0
ISIC_0025021,1.0,0.0,0.0,0.0,0.0
ISIC_0025022,1.0,0.0,0.0,0.0,0.0
ISIC_0025023,1.0,0.0,0.0,0.0,0.0
ISIC_0025024,1.0,0.0,0.0,0.0,0.0
ISIC_0025025,1.0,0.0,0.0,0.0,0.0
ISIC_0025026,1.0,0.0,0.0,0.0,0.0
ISIC_0025027,1.0,0.0,0.0,0.0,0.0
ISIC_0025028,1.0,0.0,0.0,0.0,0.0
ISIC_0025029,0.0,0.0,0.0,0.0,1.0
ISIC_0025030,0.0,0.0,1.0,0.0,0.0
ISIC_0025031,0.0,0.0,0.0,1.0,0.0
ISIC_0025032,0.0,0.0,1.0,0.0,0.0
ISIC_0025033,0.0,0.0,1.0,0.0,0.0
ISIC_0025034,1.0,0.0,0.0,0.0,0.0
ISIC_0025035,0.0,1.0,0.0,0.0,0.0
ISIC_0025036,1.0,0.0,0.0,0.0,0.0
ISIC_0025037,1.0,0.0,0.0,0.0,0.0
ISIC_0025038,0.0,0.0,1.0,0.0,0.0
ISIC_0025039,1.0,0.0,0.0,0.0,0.0
ISIC_0025040,0.0,0.0,1.0,0.0,0.0
ISIC_0025041,1.0,0.0,0.0,0.0,0.0
ISIC_0025042,1.0,0.0,0.0,0.0,0.0
ISIC_0025043,1.0,0.0,0.0,0.0,0.0
ISIC_0025044,1.0,0.0,0.0,0.0,0.0
ISIC_0025045,1.0,0.0,0.0,0.0,0.0
ISIC_0025046,0.0,0.0,0.0,1.0,0.0
ISIC_0025047,1.0,0.0,0.0,0.0,0.0
ISIC_0025048,1.0,0.0,0.0,0.0,0.0
ISIC_0025049,1.0,0.0,0.0,0.0,0.0
ISIC_0025050,1.0,0.0,0.0,0.0,0.0
ISIC_0025051,1.0,0.0,0.0,0.0,0.0
ISIC_0025052,1.0,0.0,0.0,0.0,0.0
ISIC_0025053,1.0,0.0,0.0,0.0,0.0
ISIC_0025054,1.0,0.0,0.0,0.0,0.0
ISIC_0025055,1.0,0.0,0.0,0.0,0.0
ISIC_0025056,1.0,0.0,0.0,0.0,0.0
ISIC_0025057,1.0,0.0,0.0,0.0,0.0
ISIC_0025058,1.0,0.0,0.0,0.0,0.0
ISIC_0025059,1.0,0.0,0.0,0.0,0.0
ISIC_0025060,1.0,0.0,0.0,0.0,0.0
ISIC_0025061,1.0,0.0,0.0,0.0,0.0
ISIC_0025062,1.0,0.0,0.0,0.0,0.0
ISIC_0025063,0.0,0.0,1.0,0.0,0.0
ISIC_0025064,0.0,0.0,1.0,0.0,0.0
ISIC_0025065,1.0,0.0,0.0,0.0,0.0
ISIC_0025066,0.0,0.0,1.0,0.0,0.0
ISIC_0025067,1.0,0.0,0.0,0.0,0.0
ISIC_0025068,0.0,0.0,1.0,0.0,0.0
ISIC_0025069,0.0,0.0,0.0,0.0,1.0
ISIC_0025070,1.0,0.0,0.0,0.0,0.0
ISIC_0025071,1.0,0.0,0.0,0.0,0.0
ISIC_0025072,1.0,0.0,0.0,0.0,0.0
ISIC_0025073,1.0,0.0,0.0,0.0,0.0
ISIC_0025074,1.0,0.0,0.0,0.0,0.0
ISIC_0025075,0.0,0.0,1.0,0.0,0.0
ISIC_0025076,0.0,0.0,1.0,0.0,0.0
ISIC_0025077,1.0,0.0,0.0,0.0,0.0
ISIC_0025078,1.0,0.0,0.0,0.0,0.0
ISIC_0025079,1.0,0.0,0.0,0.0,0.0
ISIC_0025080,1.0,0.0,0.0,0.0,0.0
ISIC_0025081,0.0,1.0,0.0,0.0,0.0
ISIC_0025082,1.0,0.0,0.0,0.0,0.0
ISIC_0025083,0.0,0.0,1.0,0.0,0.0
ISIC_0025084,1.0,0.0,0.0,0.0,0.0
ISIC_0025085,0.0,1.0,0.0,0.0,0.0
ISIC_0025086,0.0,0.0,1.0,0.0,0.0
ISIC_0025087,1.0,0.0,0.0,0.0,0.0
ISIC_0025088,1.0,0.0,0.0,0.0,0.0
ISIC_0025089,0.0,0.0,0.0,0.0,1.0
ISIC_0025090,1.0,0.0,0.0,0.0,0.0
ISIC_0025091,1.0,0.0,0.0,0.0,0.0
ISIC_0025092,1.0,0.0,0.0,0.0,0.0
ISIC_0025093,1.0,0.0,0.0,0.0,0.0
ISIC_0025094,1.0,0.0,0.0,0.0,0.0
ISIC_0025095,1.0,0.0,0.0,0.0,0.0
ISIC_0025096,1.0,0.0,0.0,0.0,0.0
ISIC_0025097,0.0,1.0,0.0,0.0,0.0
ISIC_0025098,1.0,0.0,0.0,0.0,0.0
ISIC_0025099,0.0,0.0,1.0,0.0,0.0
ISIC_0025100,1.0,0.0,0.0,0.0,0.0
ISIC_0025101,1.0,0.0,0.0,0.0,0.0
ISIC_0025102,0.0,0.0,0.0,1.0,0.0
ISIC_0025103,0.0,0.0,1.0,0.0,0.0
ISIC_0025104,1.0,0.0,0.0,0.0,0.0
ISIC_0025105,0.0,1.0,0.0,0.0,0.0
ISIC_0025106,1.0,0.0,0.0,0.0,0.0
ISIC_0025107,1.0,0.0,0.0,0.0,0.0
ISIC_0025108,1.0,0.0,0.0,0.0,0.0
ISIC_0025109,1.0,0.0,0.0,0.0,0.0
ISIC_0025110,1.0,0.0,0.0,0.0,0.0
ISIC_0025111,1.0,0.0,0.0,0.0,0.0
ISIC_0025112,1.0,0.0,0.0,0.0,0.0
ISIC_0025113,0.0,0.0,1.0,0.0,0.0
ISIC_0025114,1.0,0.0,0.0,0.0,0.0
ISIC_0025115,1.0,0.0,0.0,0.0,0.0
ISIC_0025116,1.0,0.0,0.0,0.0,0.0
ISIC_0025117,1.0,0.0,0.0,0.0,0.0
ISIC_0025118,1.0,0.0,0.0,0.0,0.0
ISIC_0025119,1.0,0.0,0.0,0.0,0.0
ISIC_0025120,1.0,0.0,0.0,0.0,0.0
ISIC_0025121,0.0,1.0,0.0,0.0,0.0
ISIC_0025122,1.0,0.0,0.0,0.0,0.0
ISIC_0025123,1.0,0.0,0.0,0.0,0.0
ISIC_0025124,1.0,0.0,0.0,0.0,0.0
ISIC_0025125,1.0,0.0,0.0,0.0,0.0
ISIC_0025126,1.0,0.0,0.0,0.0,0.0
ISIC_0025127,0.0,1.0,0.0,0.0,0.0
ISIC_0025128,0.0,1.0,0.0,0.0,0.0
ISIC_0025129,1.0,0.0,0.0,0.0,0.0
ISIC_0025130,0.0,0.0,0.0,0.0,1.0
ISIC_0025131,0.0,0.0,1.0,0.0,0.0
ISIC_0025132,0.0,1.0,0.0,0.0,0.0
ISIC_0025133,1.0,0.0,0.0,0.0,0.0
ISIC_0025134,1.0,0.0,0.0,0.0,0.0
ISIC_0025135,1.0,0.0,0.0,0.0,0.0
ISIC_0025136,0.0,0.0,1.0,0.0,0.0
ISIC_0025137,1.0,0.0,0.0,0.0,0.0
ISIC_0025138,1.0,0.0,0.0,0.0,0.0
ISIC_0025139,1.0,0.0,0.0,0.0,0.0
ISIC_0025140,0.0,0.0,1.0,0.0,0.0
ISIC_0025141,1.0,0.0,0.0,0.0,0.0
ISIC_0025142,1.0,0.0,0.0,0.0,0.0
ISIC_0025143,1.0,0.0,0.0,0.0,0.0
ISIC_0025144,0.0,0.0,0.0,1.0,0.0
ISIC_0025145,0.0,1.0,0.0,0.0,0.0
ISIC_0025146,1.0,0.0,0.0,0.0,0.0
ISIC_0025147,1.0,0.0,0.0,0.0,0.0
ISIC_0025148,1.0,0.0,0.0,0.0,0.0
ISIC_0025149,1.0,0.0,0.0,0.0,0.0
ISIC_0025150,1.0,0.0,0.0,0.0,0.0
ISIC_0025151,1.0,0.0,0.0,0.0,0.0
ISIC_0025152,1.0,0.0,0.0,0.0,0.0
ISIC_0025153,0.0,1.0,0.0,0.0,0.0
ISIC_0025155,0.0,1.0,0.0,0.0,0.0
ISIC_0025156,1.0,0.0,0.0,0.0,0.0
ISIC_0025157,0.0,0.0,1.0,0.0,0.0
ISIC_0025158,1.0,0.0,0.0,0.0,0.0
ISIC_0025159,1.0,0.0,0.0,0.0,0.0
ISIC_0025160,1.0,0.0,0.0,0.0,0.0
ISIC_0025161,1.0,0.0,0.0,0.0,0.0
ISIC_0025162,1.0,0.0,0.0,0.0,0.0
ISIC_0025163,1.0,0.0,0.0,0.0,0.0
ISIC_0025164,1.0,0.0,0.0,0.0,0.0
ISIC_0025165,1.0,0.0,0.0,0.0,0.0
ISIC_0025166,1.0,0.0,0.0,0.0,0.0
ISIC_0025167,1.0,0.0,0.0,0.0,0.0
ISIC_0025168,1.0,0.0,0.0,0.0,0.0
ISIC_0025169,1.0,0.0,0.0,0.0,0.0
ISIC_0025170,1.0,0.0,0.0,0.0,0.0
ISIC_0025171,1.0,0.0,0.0,0.0,0.0
ISIC_0025172,1.0,0.0,0.0,0.0,0.0
ISIC_0025173,1.0,0.0,0.0,0.0,0.0
ISIC_0025174,1.0,0.0,0.0,0.0,0.0
ISIC_0025175,1.0,0.0,0.0,0.0,0.0
ISIC_0025176,1.0,0.0,0.0,0.0,0.0
ISIC_0025177,1.0,0.0,0.0,0.0,0.0
ISIC_0025178,0.0,0.0,0.0,0.0,1.0
ISIC_0025179,1.0,0.0,0.0,0.0,0.0
ISIC_0025180,0.0,0.0,1.0,0.0,0.0
ISIC_0025181,1.0,0.0,0.0,0.0,0.0
ISIC_0025182,0.0,0.0,0.0,0.0,1.0
ISIC_0025183,1.0,0.0,0.0,0.0,0.0
ISIC_0025184,1.0,0.0,0.0,0.0,0.0
ISIC_0025185,1.0,0.0,0.0,0.0,0.0
ISIC_0025186,1.0,0.0,0.0,0.0,0.0
ISIC_0025187,1.0,0.0,0.0,0.0,0.0
ISIC_0025188,0.0,1.0,0.0,0.0,0.0
ISIC_0025189,1.0,0.0,0.0,0.0,0.0
ISIC_0025190,1.0,0.0,0.0,0.0,0.0
ISIC_0025191,1.0,0.0,0.0,0.0,0.0
ISIC_0025192,1.0,0.0,0.0,0.0,0.0
ISIC_0025193,1.0,0.0,0.0,0.0,0.0
ISIC_0025194,1.0,0.0,0.0,0.0,0.0
ISIC_0025195,0.0,1.0,0.0,0.0,0.0
ISIC_0025196,0.0,0.0,0.0,0.0,1.0
ISIC_0025198,1.0,0.0,0.0,0.0,0.0
ISIC_0025199,0.0,0.0,1.0,0.0,0.0
ISIC_0025200,1.0,0.0,0.0,0.0,0.0
ISIC_0025201,1.0,0.0,0.0,0.0,0.0
ISIC_0025202,1.0,0.0,0.0,0.0,0.0
ISIC_0025203,1.0,0.0,0.0,0.0,0.0
ISIC_0025204,1.0,0.0,0.0,0.0,0.0
ISIC_0025205,1.0,0.0,0.0,0.0,0.0
ISIC_0025206,1.0,0.0,0.0,0.0,0.0
ISIC_0025207,1.0,0.0,0.0,0.0,0.0
ISIC_0025208,1.0,0.0,0.0,0.0,0.0
ISIC_0025209,0.0,0.0,1.0,0.0,0.0
ISIC_0025210,1.0,0.0,0.0,0.0,0.0
ISIC_0025211,1.0,0.0,0.0,0.0,0.0
ISIC_0025212,1.0,0.0,0.0,0.0,0.0
ISIC_0025213,1.0,0.0,0.0,0.0,0.0
ISIC_0025214,1.0,0.0,0.0,0.0,0.0
ISIC_0025215,1.0,0.0,0.0,0.0,0.0
ISIC_0025216,1.0,0.0,0.0,0.0,0.0
ISIC_0025217,1.0,0.0,0.0,0.0,0.0
ISIC_0025218,1.0,0.0,0.0,0.0,0.0
ISIC_0025219,0.0,1.0,0.0,0.0,0.0
ISIC_0025220,1.0,0.0,0.0,0.0,0.0
ISIC_0025221,1.0,0.0,0.0,0.0,0.0
ISIC_0025222,0.0,0.0,1.0,0.0,0.0
ISIC_0025224,1.0,0.0,0.0,0.0,0.0
ISIC_0025225,1.0,0.0,0.0,0.0,0.0
ISIC_0025226,1.0,0.0,0.0,0.0,0.0
ISIC_0025227,1.0,0.0,0.0,0.0,0.0
ISIC_0025228,1.0,0.0,0.0,0.0,0.0
ISIC_0025229,1.0,0.0,0.0,0.0,0.0
ISIC_0025230,1.0,0.0,0.0,0.0,0.0
ISIC_0025231,1.0,0.0,0.0,0.0,0.0
ISIC_0025232,1.0,0.0,0.0,0.0,0.0
ISIC_0025233,1.0,0.0,0.0,0.0,0.0
ISIC_0025234,0.0,1.0,0.0,0.0,0.0
ISIC_0025235,0.0,1.0,0.0,0.0,0.0
ISIC_0025236,1.0,0.0,0.0,0.0,0.0
ISIC_0025237,1.0,0.0,0.0,0.0,0.0
ISIC_0025238,0.0,1.0,0.0,0.0,0.0
ISIC_0025239,1.0,0.0,0.0,0.0,0.0
ISIC_0025240,1.0,0.0,0.0,0.0,0.0
ISIC_0025241,1.0,0.0,0.0,0.0,0.0
ISIC_0025242,1.0,0.0,0.0,0.0,0.0
ISIC_0025243,1.0,0.0,0.0,0.0,0.0
ISIC_0025245,1.0,0.0,0.0,0.0,0.0
ISIC_0025246,1.0,0.0,0.0,0.0,0.0
ISIC_0025247,0.0,0.0,0.0,0.0,1.0
ISIC_0025248,0.0,1.0,0.0,0.0,0.0
ISIC_0025251,1.0,0.0,0.0,0.0,0.0
ISIC_0025252,1.0,0.0,0.0,0.0,0.0
ISIC_0025253,1.0,0.0,0.0,0.0,0.0
ISIC_0025254,1.0,0.0,0.0,0.0,0.0
ISIC_0025255,1.0,0.0,0.0,0.0,0.0
ISIC_0025256,1.0,0.0,0.0,0.0,0.0
ISIC_0025257,1.0,0.0,0.0,0.0,0.0
ISIC_0025258,1.0,0.0,0.0,0.0,0.0
ISIC_0025259,1.0,0.0,0.0,0.0,0.0
ISIC_0025260,0.0,0.0,0.0,1.0,0.0
ISIC_0025261,1.0,0.0,0.0,0.0,0.0
ISIC_0025262,1.0,0.0,0.0,0.0,0.0
ISIC_0025263,1.0,0.0,0.0,0.0,0.0
ISIC_0025264,0.0,0.0,0.0,0.0,1.0
ISIC_0025265,0.0,1.0,0.0,0.0,0.0
ISIC_0025266,0.0,0.0,0.0,1.0,0.0
ISIC_0025267,1.0,0.0,0.0,0.0,0.0
ISIC_0025268,0.0,1.0,0.0,0.0,0.0
ISIC_0025269,1.0,0.0,0.0,0.0,0.0
ISIC_0025270,1.0,0.0,0.0,0.0,0.0
ISIC_0025271,1.0,0.0,0.0,0.0,0.0
ISIC_0025272,1.0,0.0,0.0,0.0,0.0
ISIC_0025273,1.0,0.0,0.0,0.0,0.0
ISIC_0025274,1.0,0.0,0.0,0.0,0.0
ISIC_0025275,0.0,0.0,1.0,0.0,0.0
ISIC_0025276,0.0,0.0,1.0,0.0,0.0
ISIC_0025277,0.0,1.0,0.0,0.0,0.0
ISIC_0025278,1.0,0.0,0.0,0.0,0.0
ISIC_0025279,1.0,0.0,0.0,0.0,0.0
ISIC_0025280,1.0,0.0,0.0,0.0,0.0
ISIC_0025281,1.0,0.0,0.0,0.0,0.0
ISIC_0025282,1.0,0.0,0.0,0.0,0.0
ISIC_0025283,1.0,0.0,0.0,0.0,0.0
ISIC_0025284,1.0,0.0,0.0,0.0,0.0
ISIC_0025285,0.0,0.0,0.0,1.0,0.0
ISIC_0025286,0.0,0.0,1.0,0.0,0.0
ISIC_0025287,1.0,0.0,0.0,0.0,0.0
ISIC_0025288,1.0,0.0,0.0,0.0,0.0
ISIC_0025289,1.0,0.0,0.0,0.0,0.0
ISIC_0025290,1.0,0.0,0.0,0.0,0.0
ISIC_0025291,1.0,0.0,0.0,0.0,0.0
